,194,210,290,320,484,779,829,831,1463,1464,1996,2029,2327,2416,2470,2493,2755,2756,2779,2900,3526,3614,3806,3832,4395,4447,4840,4993,5264,5383,5629,6230,6256,6509,6588,6750,6793,7056,7446,7525,7727,7825,7842,7897,8048,8288,8290,8310,8445,8694,8794,8869,8872,9166,9244,9849,9989,10489,10628,11343,11418,11424,11659,12279
0,-0.179342115,1.670654054,-1.46396875,2.182497478,-3.006189788,0.32246516399999997,2.319658135,2.399947299,-5.187378761000001,-1.922286065,-8.18818629,-1.233137402,-0.79823776,-3.273820337,-4.10682042,-6.719563653,0.432862765,0.516497312,0.18195912600000003,1.3528427769999998,-0.099052951,1.52011187,-1.651310134,0.014690033,-4.233944931,-1.156193619,0.503115784,-0.7480570320000001,-5.214141816000001,-0.423554991,-1.159539001,-1.109358273,0.145159925,-0.707912449,0.282320581,-0.132506769,-0.182687497,-0.3666835,7.418020091,1.851304674,-2.036029048,2.282858934,-0.028799932,0.941360808,-5.548680002,-0.48042648299999996,-0.590824084,1.219027502,0.760710188,-2.624816256,-0.717948595,0.539914985,-0.774820087,0.001308505,-0.413518846,-1.0859406,-0.641004812,-0.627623285,0.46966196600000004,0.004653887,-4.167037293,-0.88856307,-7.395330789,-3.200221936
1,0.10615642199999999,-0.487499843,1.8838453469999998,-2.639093819,-1.9929596530000002,1.664094133,-1.976560308,-1.579696176,-2.960520968,-2.422622474,1.158994328,0.506300423,0.279989472,-2.1438336209999997,-1.5665767,-2.186471916,-0.25462915399999997,0.211112225,0.555498456,-0.38910377700000004,0.056958389000000005,-0.195591514,-1.4058631259999999,0.43414330799999995,-1.245149551,0.040559044,0.781809408,0.7063724240000001,-1.953601226,-0.11359479199999999,-1.68137211,1.427943575,-0.231670071,1.568977936,0.670293867,1.286909214,0.424303702,0.512860161,-0.7498893520000001,-0.077516235,0.624375703,0.80476849,0.22751157,-2.255349162,1.113076164,0.847406786,0.653894522,-0.152953219,-0.385823908,-2.350465359,1.923203774,-0.08079610400000001,0.6670139979999999,-0.5924556470000001,-0.169352563,2.6775736130000003,-0.835165943,-2.5406977530000003,-0.198871383,-0.26118889100000003,-1.7928876519999999,-0.00535912,0.443982915,2.56933794
2,-0.409316137,1.159596565,0.7390255609999999,0.943825354,3.789079625,0.230683217,1.415596307,1.8069101969999999,-0.504401755,-2.625542471,-5.309882619,1.272967879,0.497654376,0.629311386,0.329425974,-3.207027599,0.30382600000000004,0.52325435,-1.6344577580000001,-1.4406293819999998,-0.295944823,1.232739348,0.197768964,0.014912006,-1.510115026,-0.668973018,-0.032630803,0.120969042,-3.6934271080000003,-0.939601316,0.21971179899999999,0.56714002,-0.189887787,0.340397392,0.515940072,0.7353684220000001,0.24165463399999998,0.212397521,-3.748284195,0.003940589,-0.690915853,-0.105773586,-0.24840201399999998,-2.826685126,0.618339969,-0.17891637,-0.610458791,-0.153316395,2.461538108,-0.24840201399999998,-0.295944823,-2.307371364,0.190454686,4.641193051,0.28554030399999997,1.4375391419999999,-1.79902902,-1.4599139909999999,-0.990801264,2.4030238809999998,-0.153316395,-2.076971597,-0.8262300020000001,0.9803967459999999
3,-2.7426642489999997,0.569115178,-3.3071721060000003,-5.903908247,-1.169569021,-0.6690387210000001,-5.218972047,-4.650700805,-3.894260277,-3.2845917910000004,2.981445419,-2.061491435,-0.804520607,-4.108773262,-0.7104359640000001,4.415295376,0.37718250700000006,0.226647078,-2.622235906,-4.184040976,0.636856121,-1.21472965,2.4959686619999997,-2.012567421,6.989451203,-1.579778064,0.6933069059999999,-0.38678479299999996,1.735764749,-0.827100921,3.327676905,-1.820634749,-0.15345487900000002,-1.5985949919999998,0.26804432100000003,-0.243776136,0.11750889199999999,0.6933069059999999,-0.8797883209999999,-0.288936764,-4.522745691,1.223944292,-0.443235579,-1.222256421,1.235234449,-1.4631131069999999,-3.860389805,-0.620114707,-6.615188146,-0.202378893,-2.7727713339999998,-6.268956661,-0.334097393,1.3406092490000001,-2.464173706,-0.112057636,1.826086006,0.0364052448333,-0.748069821,1.1035159490000002,-0.7330162790000001,0.395999435,-6.637768461,-3.4163102910000003
4,0.179349249,2.210848738,-0.692468346,1.60770449,0.190315508,0.17112455399999998,-0.07287471,2.523387121,0.039529446,1.4459521690000001,-4.68966977,2.646757535,0.072428223,0.16838299,-1.772644862,-4.821264878,-0.31687397300000003,0.472696678,0.135484212,1.6323785730000002,0.302719663,2.2821294219999997,-0.810355631,1.7584905519999998,-3.3024379999999995,0.741370025,1.20469447,0.16838299,-3.9823460610000003,0.121776389,-2.192104271,0.955212077,-0.593772014,0.39867443,-0.32235710300000003,0.26982088600000004,0.7139543770000001,0.0066306690000000005,-3.691740196,1.5446485,1.149863175,3.321182467,-0.034492802999999995,-1.967295961,-1.27642164,1.876377837,2.260196904,0.11355169400000001,2.2545946580000003,-2.3264409440000002,1.5446485,0.557685186,-0.7582659,-0.226402336,-0.14415539300000002,-2.274351214,0.894897652,-1.39705049,-1.983745349,-1.005006729,-2.076958551,-0.29768302,-0.185278865,0.420606948
5,-2.506722746,1.650338963,-2.953194175,-0.8033779659999999,-2.112777367,-1.298623585,-2.3153778480000002,-0.098028145,-1.643794774,-1.212330788,3.9427258810000003,-2.521730189,0.738636802,-2.457948556,0.415976777,1.545286862,0.746140523,1.725376178,-1.8126285080000002,-2.47670786,-0.00047976599999999996,-0.92343751,-0.5707626,-1.9664547980000002,-2.037740152,-1.97395852,-0.131794892,-0.146802335,-2.409174367,-1.3624052180000001,0.11582791699999999,-0.8821670420000001,0.603569815,0.783659131,0.47975841,0.419728638,-0.26686187899999997,-0.446951195,1.03128194,-0.10553186699999999,-1.666305938,-0.083020702,-0.296876765,1.3989642930000001,-0.281869322,-3.752340515,-3.317124668,-2.769352998,-0.40940602200000004,-0.82213727,-2.9381867319999997,-3.395913743,0.896214953,-1.827635951,-0.6795665609999999,-1.486216622,0.082061171,0.044542563,-0.349402816,0.112076056,-1.542494534,-3.0469906939999998,0.11957977800000001,1.143837762
6,-1.010772607,0.767239736,0.315314521,2.4034069369999997,1.367607539,2.017456206,3.544765509,3.290763746,0.038221688,-1.845349828,1.8393251,-0.6281206,0.7969282529999999,-0.45328821700000005,3.597545097,-4.128066973,-0.49287290799999994,-0.357625216,-1.129526678,-1.6441276519999999,0.648485665,1.130099397,-0.324637974,0.608900974,2.789357668,-0.76996574,0.259236209,0.23944386399999998,-0.647912945,0.582511181,0.021728067,-0.700692532,-2.257690353,1.420387127,0.8134218740000001,0.450562213,-0.18279283300000002,0.07120893,-1.9344153819999999,-0.222377523,-0.29824818,-0.5810306046670001,-0.70728998,-0.36897979325,-1.944311554,-2.6667321530000003,-0.09372728,-0.6267805834000001,1.964620385,2.004261309,-1.334047578,-3.765207311,-0.8986159840000001,1.03773512,0.7817309159999999,-2.5479780819999998,4.267186109,-0.5373809254999999,-0.41093310619999995,-1.591348065,0.23614514,-3.455127236,0.30746198275,1.192775157
7,-0.671765924,0.8802430859999999,0.418014316,1.1197923029999999,-2.540924601,-0.799975364,1.727100176,1.43694197,-1.5321187440000001,-0.169049962,-4.933042835,0.13797790699999998,-0.806723229,-0.766236037,-3.205589329,-4.980277892,1.163653427,0.418014316,-0.05096232,1.281741069,0.09074285,0.212204425,-1.85939021,-0.644774463,-3.63070484,-2.230522799,-0.45246030299999995,-0.40522524600000004,-3.701557425,-1.1576122229999999,-0.283763671,-0.810097162,1.0928008409999999,-1.299317393,0.23582195399999997,2.246685801,0.296552741,-0.624530867,6.352761811000001,1.457185565,1.028696122,1.6208859835,-0.401851313,0.47397249225,-2.756856289,-2.318245047,-0.992289524,-0.750175475333,1.4375868222,-2.0112171780000003,-0.681887722,-1.663702117,-1.609719195,-1.548988408,1.37543237924,-1.447770429,-2.291253586,-0.3652060825,-0.622367664,-0.7324967109999999,-2.041582572,0.573215216,-0.11007187880000001,-1.61646706
8,0.20307655100000002,-1.5096502059999999,-0.45141456700000004,0.534572053,-2.771883077,-1.399151706,-0.502413875,-0.349415951,-1.016656896,-3.0226296739999996,-2.899381347,-0.940157934,-0.192168085,-1.4926504369999998,1.490809076,-0.527913529,0.10532787800000001,-1.4204014169999999,-0.553413183,-1.994143631,0.373074245,-1.3779019940000001,-0.761660357,0.147827301,0.538821995,1.563058096,0.8533177270000001,1.614057404,-1.6201487069999998,-0.7276608179999999,-1.284403263,0.449573206,1.5758079230000002,-2.529636364,-0.281416874,2.1622999640000002,0.772568823,-0.35366589299999995,1.707556135,-0.166668431,1.945552905,-3.184127483,1.3718106909999999,-0.7926676340000001,0.31357505199999997,3.0887873910000003,-0.162418489,0.424073552,5.345506766000001,-0.38766543200000003,0.135077474,0.186076782,1.431309884,-1.4073991022,1.822304578,-0.04976047,-6.3715842270000005,-2.7251337110000002,-3.4518738489999996,-2.623135096,-7.332071192999999,1.452559595,-3.6176216,0.513322341
